
Macro-F1: 0.604690, 0.604871, 0.603418, 0.600105, 0.592156, 0.582003, 0.526053
Micro-F1: 0.608046, 0.608276, 0.606890, 0.603184, 0.596998, 0.588711, 0.548354

Macro-F1: 0.604004, 0.602412, 0.600547, 0.597206, 0.588811, 0.578205, 0.519954
Micro-F1: 0.607644, 0.606322, 0.604782, 0.601193, 0.594717, 0.586121, 0.544834

Macro-F1: 0.605546, 0.604048, 0.601739, 0.597759, 0.589629, 0.579024, 0.518699
Micro-F1: 0.608721, 0.607593, 0.605534, 0.601276, 0.595050, 0.586324, 0.542578

Macro-F1: 0.600081, 0.599682, 0.597783, 0.595152, 0.588439, 0.578758, 0.522947
Micro-F1: 0.604152, 0.604231, 0.602482, 0.599386, 0.594372, 0.586287, 0.545261

Macro-F1: 0.602782, 0.602076, 0.599899, 0.596810, 0.589224, 0.578740, 0.523346
Micro-F1: 0.606552, 0.606171, 0.604284, 0.600758, 0.594912, 0.586133, 0.546556

Macro-F1: 0.604004, 0.602412, 0.600547, 0.597206, 0.588811, 0.578205, 0.519954
Micro-F1: 0.607644, 0.606322, 0.604782, 0.601193, 0.594717, 0.586121, 0.544834

Macro-F1: 0.601242, 0.601032, 0.599302, 0.596798, 0.590164, 0.580687, 0.525066
Micro-F1: 0.604813, 0.604878, 0.603392, 0.600402, 0.595455, 0.587685, 0.547297

Macro-F1: 0.604529, 0.602693, 0.600283, 0.597776, 0.591283, 0.581186, 0.529789
Micro-F1: 0.608218, 0.606853, 0.604605, 0.601682, 0.596682, 0.588006, 0.551231

Macro-F1: 0.596028, 0.593017, 0.586344, 0.573938, 0.560203, 0.553806, 0.525020
Micro-F1: 0.598922, 0.595819, 0.589530, 0.577201, 0.564931, 0.559401, 0.539094

Macro-F1: 0.598986, 0.594839, 0.587542, 0.574457, 0.560510, 0.551233, 0.515580
Micro-F1: 0.602227, 0.597989, 0.590824, 0.577765, 0.565251, 0.557050, 0.531228

Macro-F1: 0.605178, 0.606946, 0.603287, 0.598503, 0.587603, 0.572715, 0.487231
Micro-F1: 0.607629, 0.609282, 0.605927, 0.601182, 0.592817, 0.581086, 0.523516

Macro-F1: 0.594050, 0.592473, 0.583716, 0.571606, 0.557128, 0.550533, 0.514511
Micro-F1: 0.597126, 0.595273, 0.586895, 0.574876, 0.562070, 0.556545, 0.530247

Macro-F1: 0.605268, 0.602118, 0.595057, 0.583395, 0.569271, 0.563653, 0.540380
Micro-F1: 0.607945, 0.604353, 0.597403, 0.585325, 0.572201, 0.567132, 0.551733

Macro-F1: 0.614116, 0.611470, 0.604614, 0.595525, 0.582940, 0.575468, 0.541703
Micro-F1: 0.615690, 0.612996, 0.606454, 0.597111, 0.585624, 0.578735, 0.554756

Macro-F1: 0.602552, 0.599473, 0.595237, 0.588004, 0.576206, 0.564450, 0.538057
Micro-F1: 0.604454, 0.601365, 0.597365, 0.589860, 0.578876, 0.567943, 0.549239

Macro-F1: 0.605646, 0.603182, 0.598861, 0.590524, 0.576777, 0.567436, 0.542306
Micro-F1: 0.607486, 0.604878, 0.600867, 0.592170, 0.579170, 0.570327, 0.553098

